coda_id,audio_file,date,unit,unit_num,clan,individual_id,coda_type,is_noise,n_clicks,duration_sec,ici_sequence,n_ici,handv,whale_name,f1pk_hz
476,476.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.305,0.074|0.095|0.07|0.066,4,,,
477,477.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.308,0.076|0.096|0.071|0.065,4,,,
478,478.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.326,0.082|0.099|0.076|0.069,4,,,
479,479.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.309,0.079|0.089|0.077|0.064,4,,,
480,480.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.325,0.081|0.096|0.073|0.075,4,,,
481,481.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.313,0.076|0.097|0.074|0.066,4,,,
482,482.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.311,0.08|0.088|0.073|0.07,4,,,
483,483.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.294,0.079|0.087|0.068|0.06,4,,,
484,484.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.311,0.075|0.095|0.074|0.067,4,,,
485,485.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.399,0.106|0.126|0.084|0.083,4,,,
486,486.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.371,0.102|0.092|0.078|0.099,4,,,
487,487.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.322,0.082|0.094|0.073|0.073,4,,,
488,488.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.336,0.085|0.099|0.076|0.076,4,,,
489,489.wav,06/02/2010,D,2,EC1,0,5R2,0,5,0.533,0.132|0.161|0.131|0.109,4,,,
490,490.wav,06/02/2010,D,2,EC1,0,1+1+3,0,5,0.819,0.233|0.257|0.196|0.133,4,,,
491,491.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.291,0.062|0.115|0.05|0.064,4,,,
492,492.wav,06/02/2010,D,2,EC1,0,1+1+3,0,5,0.87,0.26|0.269|0.187|0.154,4,,,
493,493.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.322,0.08|0.091|0.074|0.077,4,,,
494,494.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.298,0.071|0.098|0.071|0.058,4,,,
495,495.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.315,0.076|0.1|0.07|0.069,4,,,
496,496.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.302,0.071|0.095|0.067|0.069,4,,,
497,497.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.35,0.106|0.095|0.083|0.066,4,,,
498,498.wav,06/02/2010,D,2,EC1,0,1+1+3,0,5,0.76,0.212|0.223|0.182|0.143,4,,,
499,499.wav,06/02/2010,D,2,EC1,0,1+1+3,0,5,0.885,0.255|0.31|0.174|0.146,4,,,
500,500.wav,06/02/2010,D,2,EC1,0,1+1+3,0,5,0.783,0.25|0.242|0.16|0.131,4,,,
501,501.wav,06/02/2010,D,2,EC1,0,1+1+3,0,5,0.691,0.204|0.23|0.135|0.122,4,,,
502,502.wav,06/02/2010,D,2,EC1,0,1+1+3,0,5,0.844,0.244|0.268|0.177|0.155,4,,,
503,503.wav,06/02/2010,D,2,EC1,0,6i,0,6,0.451,0.065|0.113|0.088|0.077|0.108,5,,,
504,504.wav,06/02/2010,D,2,EC1,0,6i,0,6,0.346,0.052|0.126|0.053|0.054|0.061,5,,,
505,505.wav,06/02/2010,D,2,EC1,0,7i,0,7,0.343,0.061|0.062|0.061|0.052|0.051|0.056,6,,,
506,506.wav,06/02/2010,D,2,EC1,0,7i,0,7,0.339,0.052|0.066|0.059|0.056|0.053|0.053,6,,,
507,507.wav,06/02/2010,D,2,EC1,0,5R1,0,5,0.33,0.092|0.103|0.07|0.065,4,,,
508,508.wav,26/02/2010,D,2,EC1,6069,4R1,0,4,0.188,0.045|0.063|0.08,3,,,
509,509.wav,26/02/2010,D,2,EC1,6069,4R1,0,4,0.252,0.068|0.075|0.109,3,,,
510,510.wav,26/02/2010,D,2,EC1,0,5R1,0,5,0.232,0.052|0.061|0.055|0.064,4,,,
511,511.wav,26/02/2010,D,2,EC1,0,5R1,0,5,0.306,0.077|0.069|0.075|0.085,4,,,
512,512.wav,26/02/2010,D,2,EC1,0,5-NOISE,1,5,0.29,0.038|0.049|0.083|0.12,4,,,
513,513.wav,26/02/2010,D,2,EC1,0,5R1,0,5,0.337,0.088|0.062|0.082|0.105,4,,,
514,514.wav,26/02/2010,D,2,EC1,0,5R1,0,5,0.331,0.066|0.073|0.086|0.106,4,,,
515,515.wav,26/02/2010,D,2,EC1,0,5R1,0,5,0.319,0.087|0.093|0.074|0.065,4,,,
516,516.wav,26/02/2010,D,2,EC1,0,5R1,0,5,0.347,0.106|0.102|0.081|0.058,4,,,
517,517.wav,26/02/2010,D,2,EC1,6069,5R1,0,5,0.356,0.067|0.079|0.089|0.121,4,,,
518,518.wav,26/02/2010,D,2,EC1,6069,5-NOISE,1,5,0.273,0.047|0.049|0.09|0.087,4,,,
519,519.wav,26/02/2010,D,2,EC1,5973,5R1,0,5,0.324,0.083|0.096|0.079|0.066,4,,,
520,520.wav,26/02/2010,D,2,EC1,5973,5R1,0,5,0.33,0.083|0.108|0.077|0.062,4,,,
521,521.wav,26/02/2010,D,2,EC1,5973,5R1,0,5,0.331,0.096|0.103|0.072|0.06,4,,,
522,522.wav,26/02/2010,D,2,EC1,5973,5R1,0,5,0.326,0.091|0.101|0.076|0.058,4,,,
523,523.wav,26/02/2010,D,2,EC1,5973,5R1,0,5,0.339,0.106|0.104|0.064|0.065,4,,,
524,524.wav,26/02/2010,D,2,EC1,0,6i,0,6,0.424,0.067|0.066|0.08|0.09|0.121,5,,,
525,525.wav,26/02/2010,D,2,EC1,0,6i,0,6,0.392,0.037|0.057|0.068|0.105|0.125,5,,,
526,526.wav,26/02/2010,D,2,EC1,0,6i,0,6,0.375,0.063|0.068|0.074|0.075|0.095,5,,,
527,527.wav,26/02/2010,D,2,EC1,0,6i,0,6,0.404,0.037|0.064|0.07|0.081|0.152,5,,,
528,528.wav,26/02/2010,D,2,EC1,6069,6i,0,6,0.365,0.067|0.069|0.065|0.07|0.094,5,,,
529,529.wav,26/02/2010,D,2,EC1,6069,6i,0,6,0.373,0.052|0.062|0.069|0.079|0.111,5,,,
530,530.wav,26/02/2010,D,2,EC1,0,7i,0,7,0.464,0.046|0.077|0.061|0.088|0.093|0.099,6,,,
531,531.wav,26/02/2010,D,2,EC1,0,7i,0,7,0.661,0.066|0.069|0.07|0.075|0.11|0.271,6,,,
532,532.wav,26/02/2010,D,2,EC1,0,7i,0,7,0.666,0.067|0.071|0.069|0.1|0.103|0.256,6,,,
533,533.wav,09/03/2010,D,2,EC1,6059,6-NOISE,1,6,0.695,0.097|0.146|0.136|0.144|0.172,5,,,
534,534.wav,09/03/2010,D,2,EC1,6059,7D1,0,7,0.993,0.159|0.177|0.146|0.135|0.137|0.239,6,,,
535,535.wav,18/03/2010,D,2,EC1,0,4R1,0,4,0.32,0.123|0.129|0.068,3,,,
536,536.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.354,0.089|0.101|0.084|0.08,4,,,
537,537.wav,18/03/2010,D,2,EC1,0,1+1+3,0,5,0.823,0.259|0.251|0.175|0.138,4,,,
538,538.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.357,0.103|0.086|0.085|0.083,4,,,
539,539.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.385,0.118|0.097|0.08|0.09,4,,,
540,540.wav,18/03/2010,D,2,EC1,0,1+1+3,0,5,0.803,0.232|0.253|0.174|0.144,4,,,
541,541.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.315,0.083|0.087|0.077|0.068,4,,,
542,542.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.317,0.075|0.099|0.074|0.069,4,,,
543,543.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.313,0.073|0.098|0.072|0.07,4,,,
544,544.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.33,0.087|0.091|0.077|0.075,4,,,
545,545.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.318,0.086|0.089|0.073|0.07,4,,,
546,546.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.323,0.085|0.091|0.076|0.071,4,,,
547,547.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.317,0.082|0.099|0.06|0.076,4,,,
548,548.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.306,0.079|0.098|0.069|0.06,4,,,
549,549.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.312,0.082|0.096|0.073|0.061,4,,,
550,550.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.312,0.081|0.095|0.072|0.064,4,,,
551,551.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.313,0.081|0.094|0.074|0.064,4,,,
552,552.wav,18/03/2010,D,2,EC1,0,5R1,0,5,0.315,0.083|0.105|0.065|0.062,4,,,
553,553.wav,18/03/2010,D,2,EC1,0,1+1+3,0,5,0.837,0.27|0.258|0.173|0.136,4,,,
554,554.wav,18/03/2010,D,2,EC1,0,1+1+3,0,5,0.806,0.226|0.261|0.182|0.137,4,,,
555,555.wav,18/03/2010,D,2,EC1,0,1+1+3,0,5,0.826,0.25|0.261|0.19|0.125,4,,,
556,556.wav,18/03/2010,D,2,EC1,0,1+1+3,0,5,0.834,0.26|0.266|0.176|0.132,4,,,
557,557.wav,18/03/2010,D,2,EC1,0,1+1+3,0,5,0.83,0.263|0.27|0.163|0.134,4,,,
558,558.wav,18/03/2010,D,2,EC1,0,1+1+3,0,5,0.764,0.266|0.267|0.139|0.092,4,,,
559,559.wav,18/03/2010,D,2,EC1,0,1+1+3,0,5,0.798,0.246|0.243|0.177|0.132,4,,,
560,560.wav,18/03/2010,D,2,EC1,0,1+1+3,0,5,0.801,0.254|0.247|0.169|0.131,4,,,
561,561.wav,18/03/2010,D,2,EC1,0,7i,0,7,0.338,0.052|0.058|0.062|0.053|0.053|0.06,6,,,
562,562.wav,18/03/2010,D,2,EC1,0,7i,0,7,0.332,0.062|0.042|0.062|0.041|0.062|0.063,6,,,
563,563.wav,18/03/2010,D,2,EC1,0,6i,0,6,0.274,0.042|0.047|0.044|0.069|0.072,5,,,
564,564.wav,18/03/2010,D,2,EC1,0,6i,0,6,0.275,0.042|0.039|0.047|0.076|0.071,5,,,
565,565.wav,01/04/2010,D,2,EC1,0,4R1,0,4,0.338,0.171|0.087|0.08,3,,,
566,566.wav,01/04/2010,D,2,EC1,0,4R1,0,4,0.2,0.043|0.059|0.098,3,,,
567,567.wav,01/04/2010,D,2,EC1,0,5R1,0,5,0.335,0.076|0.081|0.081|0.097,4,,,
568,568.wav,01/04/2010,D,2,EC1,0,5R1,0,5,0.375,0.107|0.093|0.079|0.096,4,,,
569,569.wav,01/04/2010,D,2,EC1,0,5R1,0,5,0.374,0.099|0.102|0.089|0.084,4,,,
570,570.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.825,0.267|0.252|0.155|0.151,4,,,
571,571.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.836,0.233|0.283|0.17|0.15,4,,,
572,572.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.843,0.265|0.259|0.179|0.14,4,,,
573,573.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.842,0.249|0.274|0.177|0.142,4,,,
574,574.wav,01/04/2010,D,2,EC1,0,5R1,0,5,0.305,0.078|0.094|0.07|0.063,4,,,
575,575.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,1.053,0.364|0.332|0.197|0.16,4,,,
576,576.wav,01/04/2010,D,2,EC1,0,5-NOISE,1,5,0.218,0.029|0.044|0.062|0.083,4,,,
577,577.wav,01/04/2010,D,2,EC1,0,5-NOISE,1,5,0.195,0.029|0.034|0.058|0.074,4,,,
578,578.wav,01/04/2010,D,2,EC1,0,5-NOISE,1,5,0.205,0.03|0.044|0.063|0.068,4,,,
579,579.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,1.125,0.393|0.367|0.194|0.171,4,,,
580,580.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,1.075,0.374|0.34|0.193|0.168,4,,,
581,581.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,1.067,0.344|0.321|0.242|0.16,4,,,
582,582.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,1.107,0.353|0.367|0.207|0.18,4,,,
583,583.wav,01/04/2010,D,2,EC1,0,5R1,0,5,0.37,0.096|0.099|0.075|0.1,4,,,
584,584.wav,01/04/2010,D,2,EC1,0,5R1,0,5,0.377,0.082|0.098|0.087|0.11,4,,,
585,585.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.751,0.201|0.224|0.18|0.146,4,,,
586,586.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.758,0.191|0.247|0.178|0.142,4,,,
587,587.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.767,0.194|0.253|0.179|0.141,4,,,
588,588.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.808,0.227|0.262|0.173|0.146,4,,,
589,589.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.89,0.282|0.27|0.166|0.172,4,,,
590,590.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.846,0.247|0.263|0.184|0.152,4,,,
591,591.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.892,0.247|0.3|0.184|0.161,4,,,
592,592.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.868,0.267|0.263|0.185|0.153,4,,,
593,593.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.834,0.262|0.271|0.156|0.145,4,,,
594,594.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.869,0.301|0.249|0.161|0.158,4,,,
595,595.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.886,0.268|0.274|0.19|0.154,4,,,
596,596.wav,01/04/2010,D,2,EC1,0,6i,0,6,0.455,0.093|0.095|0.092|0.079|0.096,5,,,
597,597.wav,01/04/2010,D,2,EC1,0,6i,0,6,0.484,0.102|0.093|0.078|0.085|0.126,5,,,
598,598.wav,01/04/2010,D,2,EC1,0,6-NOISE,1,6,1.009,0.224|0.249|0.182|0.143|0.211,5,,,
599,599.wav,01/04/2010,D,2,EC1,0,6-NOISE,1,6,0.911,0.219|0.213|0.176|0.143|0.16,5,,,
600,600.wav,01/04/2010,D,2,EC1,0,6-NOISE,1,6,0.998,0.206|0.268|0.208|0.139|0.177,5,,,
601,601.wav,01/04/2010,D,2,EC1,0,6i,0,6,0.286,0.033|0.041|0.054|0.066|0.092,5,,,
602,602.wav,01/04/2010,D,2,EC1,0,8i,0,8,0.308,0.048|0.038|0.035|0.039|0.046|0.047|0.055,7,,,
603,603.wav,01/04/2010,D,2,EC1,0,8i,0,8,0.278,0.033|0.036|0.037|0.033|0.039|0.046|0.054,7,,,
604,604.wav,01/04/2010,D,2,EC1,0,9i,0,9,0.302,0.019|0.03|0.036|0.031|0.036|0.042|0.049|0.059,8,,,
605,605.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.794,0.275|0.225|0.157|0.137,4,,,
606,606.wav,01/04/2010,D,2,EC1,0,1+1+3,0,5,0.817,0.236|0.262|0.169|0.15,4,,,
607,607.wav,01/04/2010,D,2,EC1,0,5R1,0,5,0.36,0.112|0.128|0.069|0.051,4,,,
608,608.wav,01/04/2010,D,2,EC1,0,5R1,0,5,0.352,0.111|0.11|0.079|0.052,4,,,
609,609.wav,01/04/2010,D,2,EC1,0,5R1,0,5,0.331,0.104|0.105|0.069|0.053,4,,,
610,610.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.1899,0.4191|0.4147|0.1739|0.1822,4,,,
611,611.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.1514,0.4054|0.4032|0.1667|0.1761,4,,,
612,612.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.0766,0.3843|0.3642|0.1705|0.1576,4,,,
613,613.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.1092,0.3969|0.3726|0.1647|0.175,4,,,
614,614.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.6319,0.0651|0.2188|0.1875|0.1605,4,,,
615,615.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.029,0.3706|0.3524|0.1518|0.1542,4,,,
616,616.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.0497,0.3754|0.3565|0.1515|0.1663,4,,,
617,617.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.0007,0.3573|0.3312|0.1602|0.152,4,,,
618,618.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.1346,0.3871|0.3942|0.1822|0.1711,4,,,
619,619.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.1971,0.4157|0.3983|0.1924|0.1907,4,,,
620,620.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.6612,0.0482|0.2194|0.2132|0.1804,4,,,
621,621.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.6798,0.0454|0.2194|0.2192|0.1958,4,,,
622,622.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.2086,0.4348|0.4166|0.1739|0.1833,4,,,
623,623.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.3608,0.4846|0.4438|0.2106|0.2218,4,,,
624,624.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.6697,0.0451|0.2079|0.2236|0.1931,4,,,
625,625.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.6751,0.0437|0.2576|0.1916|0.1822,4,,,
626,626.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.1941,0.424|0.3994|0.2|0.1707,4,,,
627,627.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.0554,0.3759|0.3291|0.178|0.1724,4,,,
628,628.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.1194,0.3806|0.3764|0.1807|0.1817,4,,,
629,629.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.1309,0.3936|0.3819|0.1699|0.1855,4,,,
630,630.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.129,0.3963|0.3694|0.1903|0.173,4,,,
631,631.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.1552,0.4191|0.3824|0.1729|0.1808,4,,,
632,632.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.1139,0.397|0.356|0.1778|0.1831,4,,,
633,633.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.1226,0.3834|0.3697|0.1874|0.1821,4,,,
634,634.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.1449,0.3973|0.3739|0.1854|0.1883,4,,,
635,635.wav,23/01/2005,F,3,EC1,5560,1+1+3,0,5,1.0318,0.3809|0.313|0.17|0.1679,4,,,
636,636.wav,23/01/2005,F,3,EC1,5560,1+1+3,0,5,1.0149,0.37|0.324|0.1741|0.1468,4,,,
637,637.wav,23/01/2005,F,3,EC1,5560,1+1+3,0,5,1.0538,0.3793|0.3424|0.1673|0.1648,4,,,
638,638.wav,23/01/2005,F,3,EC1,5560,1+1+3,0,5,1.0637,0.3871|0.3458|0.1712|0.1596,4,,,
639,639.wav,23/01/2005,F,3,EC1,5560,1+1+3,0,5,1.0617,0.3975|0.3364|0.1679|0.1599,4,,,
640,640.wav,23/01/2005,F,3,EC1,5560,1+1+3,0,5,1.1201,0.3923|0.363|0.1797|0.1851,4,,,
641,641.wav,23/01/2005,F,3,EC1,5560,1+1+3,0,5,1.0751,0.382|0.3666|0.1682|0.1583,4,,,
642,642.wav,23/01/2005,F,3,EC1,5560,1+1+3,0,5,1.0649,0.3715|0.3532|0.1759|0.1643,4,,,
643,643.wav,23/01/2005,F,3,EC1,5703,8i,0,8,0.1761,0.0095|0.0166|0.0163|0.0292|0.0252|0.0298|0.0495,7,,,
644,644.wav,23/01/2005,F,3,EC1,5703,4R1,0,4,0.1216,0.0285|0.038|0.0551,3,,,
645,645.wav,23/01/2005,F,3,EC1,5561,4-NOISE,1,4,0.7596,0.269|0.3544|0.1362,3,,,
646,646.wav,23/01/2005,F,3,EC1,0,5-NOISE,1,5,0.1439,0.0211|0.0278|0.0376|0.0574,4,,,
647,647.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.3617,0.4738|0.4468|0.2033|0.2378,4,,,
648,648.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.363,0.4671|0.4463|0.2253|0.2243,4,,,
649,649.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.3564,0.4684|0.453|0.2085|0.2265,4,,,
650,650.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.345,0.4668|0.446|0.2151|0.2171,4,,,
651,651.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.3677,0.4728|0.4517|0.2077|0.2355,4,,,
652,652.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.6532,0.0573|0.1818|0.2167|0.1974,4,,,
653,653.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.7048,0.0478|0.2833|0.177|0.1967,4,,,
654,654.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.654,0.0321|0.2369|0.1956|0.1894,4,,,
655,655.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.3492,0.463|0.4546|0.2111|0.2205,4,,,
656,656.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.3388,0.4559|0.461|0.2067|0.2152,4,,,
657,657.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.6531,0.0416|0.2253|0.1905|0.1957,4,,,
658,658.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.6435,0.0424|0.2245|0.1996|0.177,4,,,
659,659.wav,23/01/2005,F,3,EC1,0,2+3,0,5,0.6671,0.0369|0.2439|0.2055|0.1808,4,,,
660,660.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.0445,0.3637|0.3451|0.1861|0.1496,4,,,
661,661.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.1132,0.4332|0.4099|0.1235|0.1466,4,,,
662,662.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.1719,0.4216|0.3961|0.1641|0.1901,4,,,
663,663.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.0491,0.3644|0.348|0.1683|0.1684,4,,,
664,664.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.1419,0.4235|0.3875|0.1652|0.1657,4,,,
665,665.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.1438,0.4027|0.3944|0.1672|0.1795,4,,,
666,666.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.1973,0.4424|0.4013|0.1736|0.18,4,,,
667,667.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.1526,0.4202|0.3571|0.198|0.1773,4,,,
668,668.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,0.8686,0.2726|0.2675|0.1631|0.1654,4,,,
669,669.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.1487,0.4071|0.3745|0.172|0.1951,4,,,
670,670.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.0929,0.3626|0.3517|0.1994|0.1792,4,,,
671,671.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.091,0.4017|0.3474|0.1714|0.1705,4,,,
672,672.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,0.857,0.2908|0.2806|0.1451|0.1405,4,,,
673,673.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,0.9596,0.3167|0.3144|0.1764|0.1521,4,,,
674,674.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,0.9187,0.2982|0.3075|0.1672|0.1458,4,,,
675,675.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,0.9372,0.3203|0.3002|0.1663|0.1504,4,,,
676,676.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,0.9694,0.3804|0.3259|0.1212|0.1419,4,,,
677,677.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,0.9062,0.3064|0.2839|0.1552|0.1607,4,,,
678,678.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.0721,0.3859|0.3142|0.1804|0.1916,4,,,
679,679.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.2194,0.4435|0.4401|0.1585|0.1773,4,,,
680,680.wav,23/01/2005,F,3,EC1,5727,1+1+3,0,5,1.0075,0.3976|0.2858|0.1623|0.1618,4,,,
681,681.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.4138,0.4957|0.4667|0.2229|0.2285,4,,,
682,682.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.4573,0.4941|0.491|0.2311|0.2411,4,,,
683,683.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,0.7436,0.2455|0.2211|0.132|0.145,4,,,
684,684.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,0.7365,0.2359|0.2135|0.145|0.1421,4,,,
685,685.wav,23/01/2005,F,3,EC1,5703,6i,0,6,0.1891,0.0183|0.0267|0.0342|0.0429|0.067,5,,,
686,686.wav,23/01/2005,F,3,EC1,5703,6i,0,6,0.1831,0.0185|0.0198|0.023|0.071|0.0508,5,,,
687,687.wav,23/01/2005,F,3,EC1,5703,6i,0,6,0.1585,0.0222|0.0255|0.03|0.0363|0.0445,5,,,
688,688.wav,23/01/2005,F,3,EC1,0,7D1,0,7,0.9318,0.1678|0.1622|0.1519|0.1473|0.1444|0.1582,6,,,
689,689.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.1492,0.0166|0.017|0.0188|0.0164|0.0387|0.0417,6,,,
690,690.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.1553,0.0171|0.018|0.0197|0.0272|0.0326|0.0407,6,,,
691,691.wav,23/01/2005,F,3,EC1,5703,8i,0,8,0.1937,0.0268|0.0342|0.0267|0.0293|0.0323|0.0237|0.0207,7,,,
692,692.wav,23/01/2005,F,3,EC1,5703,8i,0,8,0.1763,0.0155|0.0159|0.017|0.0223|0.0295|0.0314|0.0447,7,,,
693,693.wav,23/01/2005,F,3,EC1,5703,9i,0,9,0.1898,0.0162|0.0141|0.0209|0.0189|0.0212|0.0258|0.0312|0.0415,8,,,
694,694.wav,23/01/2005,F,3,EC1,5703,10i,0,10,0.2813,0.0142|0.0208|0.0187|0.0197|0.0238|0.0303|0.0359|0.0485|0.0694,9,,,
695,695.wav,23/01/2005,F,3,EC1,0,1+1+3,0,5,1.0315,0.3476|0.3012|0.1846|0.1981,4,,,
696,696.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,1.4224,0.5105|0.4551|0.2303|0.2265,4,,,
697,697.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,0.8301,0.2576|0.2745|0.138|0.16,4,,,
698,698.wav,23/01/2005,F,3,EC1,5703,6i,0,6,0.161,0.0202|0.0286|0.0239|0.0427|0.0456,5,,,
699,699.wav,23/01/2005,F,3,EC1,0,9i,0,9,0.1929,0.0161|0.018|0.0188|0.0198|0.0214|0.0243|0.024|0.0505,8,,,
700,700.wav,23/01/2005,F,3,EC1,0,5R1,0,5,0.3304,0.0902|0.0985|0.0673|0.0744,4,,,
701,701.wav,23/01/2005,F,3,EC1,0,5R1,0,5,0.3511,0.1008|0.0972|0.0833|0.0698,4,,,
